년도,기준년월,"수출입구분:수입-I, 수출-E",AGCODE,HSCODE,국가코드,당월중량(kg),당월금액($),누계중량(kg),누계금액($)
2021,202110,E,116010101,808100000,TW,13230.0,34971,47186.3,150636
2021,202110,E,116010101,808100000,VN,3636.0,17363,36536.0,155820
2021,202110,E,116010102,813300000,CN,73.0,6393,258.0,26160
2021,202110,E,116010102,813300000,HK,40.0,3583,225.43,17404
2021,202110,E,116010102,813300000,SG,4.0,403,91.6,6662
2021,202110,E,116010102,813300000,US,0.0,46,15.0,1044
2021,202110,E,116010102,813300000,VN,30.0,12298,272.0,27875
2021,202110,E,116015101,2009710000,AU,238.0,540,2140.0,6206
2021,202110,E,116015101,2009710000,CN,200.0,1019,393.0,2272
2021,202110,E,116015101,2009710000,JP,607.0,5824,651.0,6058
2021,202110,E,116015101,2009710000,SG,1088.0,13400,6383.0,57809
2021,202110,E,116015101,2009710000,TH,0.0,0,90.0,897
2021,202110,E,116015101,2009710000,TW,3360.0,13760,5392.0,23026
2021,202110,E,116015101,2009710000,US,3465.0,9211,15943.0,48726
2021,202110,E,116015101,2009710000,VN,346.0,1276,17548.0,60088
2021,202110,E,116015102,2009790000,AU,1008.0,3881,5669.0,23699
2021,202110,E,116015102,2009790000,CN,0.0,0,1349.0,3636
2021,202110,E,116015102,2009790000,NZ,67.0,259,67.0,259
2021,202110,E,116015102,2009790000,PH,36.0,99,756.0,2092
2021,202110,E,116015102,2009790000,SG,846.0,3069,4033.0,22966
2021,202110,E,116015102,2009790000,TH,0.0,0,252.0,233
2021,202110,E,116015102,2009790000,TW,4571.0,15389,11577.0,47508
2021,202110,E,116015102,2009790000,US,200.0,1164,2398.6,8755
2021,202110,E,116015900,2008992000,AU,53.0,932,80.0,1870
2021,202110,E,116015900,2008992000,CN,260.0,12057,440.0,17036
2021,202110,E,116015900,2008992000,HK,1443.0,5132,5188.4,26428
2021,202110,E,116015900,2008992000,JP,4680.0,13585,15077.0,46213
2021,202110,E,116015900,2008992000,SG,29.0,239,253.0,2966
2021,202110,E,116015900,2008992000,US,6.0,162,26.04,701
2021,202110,E,116020121,808300000,AE,1117.0,3018,5959.0,21989
2021,202110,E,116020121,808300000,AU,85400.0,314536,119400.0,446957
2021,202110,E,116020121,808300000,CA,127292.0,498231,250474.0,967038
2021,202110,E,116020121,808300000,GU,15690.0,64022,27230.0,109383
2021,202110,E,116020121,808300000,HK,49899.0,156142,375517.24,1418388
2021,202110,E,116020121,808300000,ID,14580.0,42235,151986.5,495521
2021,202110,E,116020121,808300000,KH,450.0,1789,450.0,1789
2021,202110,E,116020121,808300000,MN,432.0,4383,3115.0,22247
2021,202110,E,116020121,808300000,MY,10541.0,30624,32870.2,96105
2021,202110,E,116020121,808300000,NL,30178.0,118827,30244.0,119139
2021,202110,E,116020121,808300000,NZ,15420.0,44358,29020.0,95994
2021,202110,E,116020121,808300000,PH,14425.0,53566,20835.0,77326
2021,202110,E,116020121,808300000,RU,16200.0,30953,33150.0,94187
2021,202110,E,116020121,808300000,SG,25825.0,73614,70288.0,230199
2021,202110,E,116020121,808300000,TH,35970.0,138478,128175.0,604405
2021,202110,E,116020121,808300000,TW,1517990.0,3868729,4687519.8,14759045
2021,202110,E,116020121,808300000,US,2585202.0,9958369,5467562.2,20706659
2021,202110,E,116020121,808300000,VN,413910.0,934348,1063986.0,2948629
2021,202110,E,116025900,2008400000,AU,6000.0,24912,12025.0,49835
2021,202110,E,116025900,2008400000,CN,80.0,5580,180.0,12506
2021,202110,E,116025900,2008400000,HK,3.0,352,279.0,2455
2021,202110,E,116025900,2008400000,SG,18.0,140,129.0,1944
2021,202110,E,121010100,704902000,GU,14521.0,17797,54592.0,94469
2021,202110,E,121010100,704902000,HK,12080.0,14020,200237.5,162613
2021,202110,E,121010100,704902000,JP,420.0,262,38045.0,45426
2021,202110,E,121010100,704902000,MP,9288.0,27698,99639.0,263779
2021,202110,E,121010100,704902000,MY,35.0,290,906.0,5780
2021,202110,E,121010100,704902000,SG,3502.0,7100,63995.0,97190
2021,202110,E,121010100,704902000,TW,3102855.0,2014396,19283948.0,12230169
2021,202110,E,121010100,704902000,VN,15750.0,12010,71838.0,62084
2021,202110,E,121210100,706901000,BN,455.0,717,689.0,1940
2021,202110,E,121210100,706901000,GU,3000.0,4183,33470.0,44984
2021,202110,E,121210100,706901000,HK,6625.0,5122,108594.0,59034
2021,202110,E,121210100,706901000,JP,422.0,325,15253.0,15231
2021,202110,E,121210100,706901000,KH,372.0,998,8164.0,40594
2021,202110,E,121210100,706901000,MP,1050.0,1375,6750.0,9015
2021,202110,E,121210100,706901000,SG,5923.0,6069,41180.0,40231
2021,202110,E,121210100,706901000,US,30000.0,19925,2956680.0,1567345
2021,202110,E,121210100,706901000,VN,8.0,7,100653.0,46940
2021,202110,E,121210400,712902020,CA,666.0,6768,3458.0,52557
2021,202110,E,121210400,712902020,JP,0.0,0,1070.0,8194
2021,202110,E,121210400,712902020,US,22883.0,41196,49353.58,288995
2021,202110,E,121410200,710801000,AU,100.0,433,250.0,1119
2021,202110,E,121410400,712200000,VN,10.0,93,48.0,485
2021,202110,E,121415301,2001909070,KZ,1364.0,2923,1364.0,2923
2021,202110,E,121440200,710802000,AU,56.0,855,364.0,6216
2021,202110,E,121440200,710802000,HK,400.0,4079,1600.0,16620
2021,202110,E,121440200,710802000,NZ,500.0,916,848.0,2425
2021,202110,E,121440200,710802000,US,56.0,1018,296.0,4278
2021,202110,E,121440300,711901000,HK,6.0,100,60.0,903
2021,202110,E,121440300,711901000,US,5.0,36,171.0,4257
2021,202110,E,121440400,712901000,CN,0.0,0,34.0,1848
2021,202110,E,121440400,712901000,US,68.0,3671,7957.0,120552
2021,202110,E,121440400,712901000,VN,21.0,1047,66.0,2220
2021,202110,E,121440500,703201000,AU,72.0,1415,141.0,2417
2021,202110,E,121440500,703201000,CA,48.0,706,5293.2,39359
2021,202110,E,121440500,703201000,JP,2593.0,18942,9053.6,106332
2021,202110,E,121440500,703201000,PH,48.0,928,346.0,5696
2021,202110,E,121440500,703201000,SG,240.0,3104,2495.2,31430
2021,202110,E,121440500,703201000,US,11744.0,90455,241619.32,1187801
2021,202110,E,121440600,703209000,CN,0.0,0,4600.0,2754
2021,202110,E,121440600,703209000,US,0.0,0,187.6,2748
2021,202110,E,121445300,2001909060,JP,470.0,1571,1115.0,4039
2021,202110,E,121445300,2001909060,PH,499.0,2524,1421.16,8887
2021,202110,E,121445300,2001909060,US,1249.0,7480,8033.88,47946
2021,202110,E,121445300,2001909060,VN,30.0,477,207.0,4714
2021,202110,E,121610102,709609000,AE,35.0,385,388.55,4711
2021,202110,E,121610102,709609000,AU,132.0,1614,155.0,1618
2021,202110,E,121610102,709609000,CA,480.0,7237,11270.9,191932
2021,202110,E,121610102,709609000,GU,20.0,121,1920.4,4306
2021,202110,E,121610102,709609000,HK,960.0,9655,9865.75,101488
2021,202110,E,121610102,709609000,JP,35403.0,117917,360494.0,1540290
2021,202110,E,121610102,709609000,MN,55.0,776,1326.0,11158
2021,202110,E,121610102,709609000,MP,9.0,88,75.0,762
2021,202110,E,121610102,709609000,MY,44.0,533,2526.25,27295
2021,202110,E,121610102,709609000,SG,1615.0,14451,41847.22,399904
2021,202110,E,121610121,904210000,GB,0.0,0,2.0,31
2021,202110,E,121610121,904210000,US,58.0,1832,390.0,11558
2021,202110,E,121610121,904210000,VN,10.0,1241,10.0,1241
2021,202110,E,121610123,904220000,AE,961.0,5690,7235.8,40666
2021,202110,E,121610123,904220000,AT,7000.0,33651,29620.0,139493
2021,202110,E,121610123,904220000,AU,10863.0,58422,128732.91,721757
2021,202110,E,121610123,904220000,BR,1100.0,5202,3020.0,18210
2021,202110,E,121610123,904220000,CA,20354.0,128912,158041.6,867479
2021,202110,E,121610123,904220000,CH,160.0,4347,3027.0,32817
2021,202110,E,121610123,904220000,CL,250.0,982,7489.0,39919
2021,202110,E,121610123,904220000,CN,0.0,0,118.8,4153
2021,202110,E,121610123,904220000,CZ,3300.0,15475,9590.0,43611
2021,202110,E,121610123,904220000,DE,1462.0,11361,29218.0,155511
2021,202110,E,121610123,904220000,DO,50.0,215,250.0,1000
2021,202110,E,121610123,904220000,FR,1450.0,6298,12080.0,56073
2021,202110,E,121610123,904220000,GB,941.0,9545,11867.4,76449
2021,202110,E,121610123,904220000,GN,25.0,946,25.0,946
2021,202110,E,121610123,904220000,GT,900.0,3017,7789.0,30461
2021,202110,E,121610123,904220000,HK,3370.0,13772,21131.0,134641
2021,202110,E,121610123,904220000,ID,0.0,0,28949.0,155678
2021,202110,E,121610123,904220000,IL,0.0,0,3500.0,17250
2021,202110,E,121610123,904220000,IN,800.0,3602,6812.0,34545
2021,202110,E,121610123,904220000,IT,600.0,2520,2900.0,12952
2021,202110,E,121610123,904220000,JP,54004.0,265936,350411.1,2475689
2021,202110,E,121610123,904220000,KH,2900.0,11967,24463.0,110576
2021,202110,E,121610123,904220000,KW,900.0,4411,1772.8,6777
2021,202110,E,121610123,904220000,LA,2000.0,8800,6400.0,27604
2021,202110,E,121610123,904220000,MN,200.0,1566,405.0,3343
2021,202110,E,121610123,904220000,MP,409.0,2430,2253.4,13950
2021,202110,E,121610123,904220000,MY,4983.0,20533,32961.0,149733
2021,202110,E,121610123,904220000,NG,215.0,1043,815.0,3341
2021,202110,E,121610123,904220000,NL,14633.0,72119,83001.2,418961
2021,202110,E,121610123,904220000,NZ,6058.0,28393,32862.0,151933
2021,202110,E,121610123,904220000,PH,26234.0,99232,260909.0,948776
2021,202110,E,121610123,904220000,PL,800.0,3028,20841.0,96342
2021,202110,E,121610123,904220000,PY,510.0,2692,5410.0,23785
2021,202110,E,121610123,904220000,SA,0.0,8,3254.9,19779
2021,202110,E,121610123,904220000,SE,1862.0,10180,9968.0,52688
2021,202110,E,121610123,904220000,SG,5501.0,33594,26774.59,201198
2021,202110,E,121610123,904220000,TH,300.0,1250,8509.0,43639
2021,202110,E,121610123,904220000,TT,150.0,600,150.0,600
2021,202110,E,121610123,904220000,TW,13392.0,50225,310154.0,1161613
2021,202110,E,121610123,904220000,UA,820.0,3834,2070.0,9243
2021,202110,E,121610123,904220000,US,126615.0,827923,832282.14,5140277
2021,202110,E,121610123,904220000,VN,8886.0,48705,147088.77,631574
2021,202110,E,121610123,904220000,WS,800.0,3663,1400.0,6410
2021,202110,E,121610123,904220000,ZA,1430.0,6735,5420.0,24881
2021,202110,E,121610200,710807000,GU,90.0,489,576.0,3249
2021,202110,E,121610200,710807000,HK,26.0,467,26.0,467
2021,202110,E,121610200,710807000,US,320.0,3348,560.0,5698
2021,202110,I,112011001,710100000,BE,35640.0,41882,223712.0,271419
2021,202110,I,112011001,710100000,CN,311780.0,262819,2404865.0,1857563
2021,202110,I,112011001,710100000,ES,11000.0,10934,78100.0,94804
2021,202110,I,112011001,710100000,US,160964.0,215676,1936255.48,2781332
2021,202110,I,112011001,710100000,VN,121000.0,137027,1062180.0,1203488
2021,202110,I,112011900,701900000,US,871126.0,630078,6610956.0,4075742
2021,202110,I,112012001,1105100000,CN,21.0,153,148.67,838
2021,202110,I,112012001,1105100000,GB,0.0,0,1.0,20
2021,202110,I,112012001,1105100000,US,125697.0,342885,1680545.63,5427113
2021,202110,I,112012002,1105200000,CN,15000.0,28373,200000.0,415414
2021,202110,I,112012002,1105200000,DE,1.0,27,263967.0,403003
2021,202110,I,112012002,1105200000,JP,1.0,9,1.0,9
2021,202110,I,112012002,1105200000,NL,44000.0,56425,199405.0,266620
2021,202110,I,112012002,1105200000,PL,132000.0,203538,1059000.0,1662931
2021,202110,I,112012002,1105200000,US,15906.0,39066,386251.35,747251
2021,202110,I,112015901,2004100000,AU,0.0,0,24.0,322
2021,202110,I,112015901,2004100000,BE,1490622.0,1897985,11449414.44,15569672
2021,202110,I,112015901,2004100000,CA,905273.0,1271987,3379508.0,5268692
2021,202110,I,112015901,2004100000,CN,391848.0,599680,1616165.61,2824850
2021,202110,I,112015901,2004100000,FR,3.0,50,106333.0,195628
2021,202110,I,112015901,2004100000,NL,1475672.0,1549464,13448052.5,14281531
2021,202110,I,112015901,2004100000,NZ,105.0,711,8835.0,10633
2021,202110,I,112015901,2004100000,TH,1.0,1,5.0,5
2021,202110,I,112015901,2004100000,US,5605799.0,8558377,67543154.21,97435266
2021,202110,I,112015901,2004100000,VN,400.0,2632,1200.0,7815
2021,202110,I,112015903,2005201000,JP,0.0,2,0.0,2
2021,202110,I,112015903,2005201000,US,210.0,2489,2438.18,27410
2021,202110,I,112015904,2005209000,AE,2058.0,16755,12394.0,97928
2021,202110,I,112015904,2005209000,AU,0.0,0,14289.0,272686
2021,202110,I,112015904,2005209000,CA,0.0,0,2.94,41
2021,202110,I,112015904,2005209000,CN,218.0,1086,135909.51,254488
2021,202110,I,112015904,2005209000,DK,5.0,39,5.0,39
2021,202110,I,112015904,2005209000,EE,268.0,3629,280.88,3708
2021,202110,I,112015904,2005209000,ES,31889.0,366894,157404.24,1912886
2021,202110,I,112015904,2005209000,FR,1280.0,10597,1281.0,10628
2021,202110,I,112015904,2005209000,GB,2.0,28,387.63,6455
2021,202110,I,112015904,2005209000,HK,0.0,0,2.0,18
2021,202110,I,112015904,2005209000,IT,7790.0,61141,133238.44,1139013
2021,202110,I,112015904,2005209000,JP,0.0,2,9.91,131
2021,202110,I,112015904,2005209000,MY,576.0,4654,13383.36,88057
2021,202110,I,112015904,2005209000,NL,25200.0,26740,25242.0,28016
2021,202110,I,112015904,2005209000,PH,0.0,0,12.0,42
2021,202110,I,112015904,2005209000,PL,4.0,31,7.0,61
2021,202110,I,112015904,2005209000,SG,0.0,0,7969.98,299458
2021,202110,I,112015904,2005209000,TH,0.0,0,1058.8,10812
2021,202110,I,112015904,2005209000,TW,3864.0,46358,50232.0,620920
2021,202110,I,112015904,2005209000,US,27997.0,183549,757350.24,3624219
2021,202110,I,112015904,2005209000,VN,0.0,0,782.0,5406
2021,202110,I,116010102,813300000,BG,100.0,906,100.0,906
2021,202110,I,116010102,813300000,CN,10.0,248,621.75,6006
2021,202110,I,116010102,813300000,SG,0.0,0,0.4,5
2021,202110,I,116010102,813300000,TR,397.0,1457,2683.4,12668
2021,202110,I,116010102,813300000,US,2.0,72,33.88,2163
2021,202110,I,116010102,813300000,VN,0.0,0,3.0,18
2021,202110,I,116015101,2009710000,AT,8000.0,12035,17347.0,38818
2021,202110,I,116015101,2009710000,AU,6835.0,24267,76991.32,270440
2021,202110,I,116015101,2009710000,CN,5.0,27,7.0,67
2021,202110,I,116015101,2009710000,ES,169579.0,150875,1684387.19,1650544
2021,202110,I,116015101,2009710000,FR,7567.0,15379,49546.4,104184
2021,202110,I,116015101,2009710000,GB,1.0,31,13.4,250
2021,202110,I,116015101,2009710000,GR,2815.0,3375,21359.0,25952
2021,202110,I,116015101,2009710000,IT,42266.0,36653,462776.38,399899
2021,202110,I,116015101,2009710000,TH,7104.0,6606,28309.0,25700
2021,202110,I,116015101,2009710000,TR,3000.0,2345,171812.3,196213
2021,202110,I,116015101,2009710000,US,230703.0,506327,2011524.56,3861160
2021,202110,I,116015101,2009710000,UZ,2948.0,1417,46781.0,26018
2021,202110,I,116015102,2009790000,BR,8.0,34,8.0,34
2021,202110,I,116015102,2009790000,CL,432297.0,664883,3430586.67,5299590
2021,202110,I,116015102,2009790000,CN,99002.0,114959,858846.04,957833
2021,202110,I,116015102,2009790000,FR,0.0,11,606.0,3479
2021,202110,I,116015102,2009790000,NZ,112359.0,231956,355785.0,747529
2021,202110,I,116015102,2009790000,PH,0.0,0,2.0,3
2021,202110,I,116015102,2009790000,TH,3.0,15,9.0,49
2021,202110,I,116015102,2009790000,TR,97003.0,174020,1660036.0,3180159
2021,202110,I,116015102,2009790000,US,32924.0,118008,63373.45,254895
2021,202110,I,116015900,2008992000,AU,1345.0,27392,1575.0,45565
2021,202110,I,116015900,2008992000,CN,3000.0,23490,160877.43,377213
2021,202110,I,116015900,2008992000,DE,83.0,499,360.25,4089
2021,202110,I,116015900,2008992000,ES,10332.0,40068,122781.0,489022
2021,202110,I,116015900,2008992000,FR,1428.0,7403,15257.4,68475
2021,202110,I,116015900,2008992000,IT,4519.0,18749,9618.18,40967
2021,202110,I,116015900,2008992000,JP,660.0,3088,3953.8,18802
2021,202110,I,116015900,2008992000,US,6.0,39,15803.78,84797
2021,202110,I,116020121,808300000,AU,0.0,0,5400.0,26689
2021,202110,I,116020121,808300000,CA,0.0,0,13120.0,63380
2021,202110,I,116025900,2008400000,CN,51946.0,69470,758975.97,1090731
2021,202110,I,116025900,2008400000,DE,83.0,499,252.25,1668
2021,202110,I,121210400,712902020,CN,165762.0,173635,1707192.83,1786969
2021,202110,I,121210400,712902020,JP,1.0,20,3.13,72
2021,202110,I,121210400,712902020,US,0.0,0,4.6,102
2021,202110,I,121410200,710801000,CN,1086954.0,640400,11115764.0,7013777
2021,202110,I,121410200,710801000,FR,3000.0,7502,6000.0,14770
2021,202110,I,121410400,712200000,CA,0.0,21,1.0,47
2021,202110,I,121410400,712200000,CN,224130.0,132792,1432846.0,874869
2021,202110,I,121410400,712200000,IN,16000.0,5600,39776.0,37406
2021,202110,I,121410400,712200000,US,70548.0,316711,320467.32,1462342
2021,202110,I,121410400,712200000,VN,18.0,87,74.0,432
2021,202110,I,121415301,2001909070,IT,197.0,1089,2590.0,10854
2021,202110,I,121440200,710802000,CN,1433595.0,1486623,32066379.0,27729194
2021,202110,I,121440400,712901000,CN,12010.0,26498,54292.7,100007
2021,202110,I,121440400,712901000,US,294.0,18422,3257.68,216531
2021,202110,I,121440400,712901000,VN,7.0,60,35.15,414
2021,202110,I,121440500,703201000,CN,30000.0,56161,243046.3,438387
2021,202110,I,121440500,703201000,JP,0.0,27,0.0,27
2021,202110,I,121440500,703201000,US,0.0,0,0.4,13
2021,202110,I,121440600,703209000,CN,327400.0,316720,4265167.0,3331362
2021,202110,I,121440600,703209000,CZ,60.0,999,60.0,999
2021,202110,I,121440600,703209000,US,1.0,35,1.7,69
2021,202110,I,121445300,2001909060,CN,537178.0,543489,2707169.28,2884994
2021,202110,I,121445300,2001909060,JP,0.0,0,0.0,3
2021,202110,I,121445300,2001909060,PH,0.0,0,10.0,86
2021,202110,I,121445300,2001909060,US,23.0,201,187.71,1951
2021,202110,I,121445300,2001909060,VN,0.0,0,11.96,245
2021,202110,I,121610102,709609000,JP,0.0,0,2000.0,11104
2021,202110,I,121610102,709609000,MY,0.0,0,0.5,1
2021,202110,I,121610121,904210000,CN,315636.0,775080,3042084.36,8301903
2021,202110,I,121610121,904210000,GB,0.0,57,0.0,57
2021,202110,I,121610121,904210000,IN,0.0,55,2.0,73
2021,202110,I,121610121,904210000,IT,0.0,26,151.0,1896
2021,202110,I,121610121,904210000,MY,2.0,19,30.7,83
2021,202110,I,121610121,904210000,NG,6000.0,25811,25000.0,122924
2021,202110,I,121610121,904210000,TH,27.0,260,144.04,1128
2021,202110,I,121610121,904210000,US,39.0,1920,483.39,19863
2021,202110,I,121610121,904210000,VN,6.0,59,81.0,461
2021,202110,I,121610123,904220000,AE,0.0,0,0.0,17
2021,202110,I,121610123,904220000,AU,0.0,0,2.24,70
2021,202110,I,121610123,904220000,CA,1.0,6,2.0,11
2021,202110,I,121610123,904220000,CH,0.0,0,0.3,9
2021,202110,I,121610123,904220000,CN,194497.0,550173,1637649.24,5043055
2021,202110,I,121610123,904220000,DE,0.0,0,327.9,1937
2021,202110,I,121610123,904220000,FR,0.0,0,0.0,25
2021,202110,I,121610123,904220000,GB,0.0,0,10.15,418
2021,202110,I,121610123,904220000,HK,0.0,0,0.03,4
2021,202110,I,121610123,904220000,ID,1.0,14,8.0,45
2021,202110,I,121610123,904220000,IL,0.0,12,0.0,12
2021,202110,I,121610123,904220000,IN,10502.0,27626,133047.0,341337
2021,202110,I,121610123,904220000,IT,0.0,0,157.0,742
2021,202110,I,121610123,904220000,JP,256.0,20236,683.41,24966
2021,202110,I,121610123,904220000,KH,0.0,0,1.5,26
2021,202110,I,121610123,904220000,MM,1.0,61,1.0,61
2021,202110,I,121610123,904220000,MY,2500.0,22692,4419.57,39982
2021,202110,I,121610123,904220000,NZ,0.0,0,1.0,3
2021,202110,I,121610123,904220000,PL,0.0,0,0.0,4
2021,202110,I,121610123,904220000,SG,0.0,0,4.89,60
2021,202110,I,121610123,904220000,TH,152.0,614,559.47,2678
2021,202110,I,121610123,904220000,US,501.0,33764,15673.7,448276
2021,202110,I,121610123,904220000,VN,5.0,24,39.0,371
2021,202110,I,121610200,710807000,CN,18409700.0,12282256,179877651.0,112664528
2021,202110,I,121610200,710807000,VN,966085.0,791026,21323023.0,17105235
2021,202111,E,112011001,710100000,CN,6240.0,23524,7699.0,50474
2021,202111,E,112011001,710100000,RU,16714.0,38423,62117.0,112304
2021,202111,E,112011900,701900000,AE,226.0,1105,2785.6,16975
2021,202111,E,112011900,701900000,HK,6145.0,7099,59505.0,63767
2021,202111,E,112011900,701900000,SG,400.0,415,15260.0,24120
2021,202111,E,112012001,1105100000,AU,150.0,297,550.0,1185
2021,202111,E,112012001,1105100000,CA,300.0,1556,501.0,2626
2021,202111,E,112012001,1105100000,CN,0.0,0,44907.0,79933
2021,202111,E,112012001,1105100000,GB,100.0,247,451.0,1087
2021,202111,E,112012001,1105100000,JP,480.0,2491,3360.0,18140
2021,202111,E,112012001,1105100000,US,19.0,886,2230.1,26296
2021,202111,E,112012001,1105100000,VN,45.0,83,420.0,771
2021,202111,E,112015901,2004100000,CA,392.0,2169,688.0,3992
2021,202111,E,112015901,2004100000,CL,13.0,45,13.0,45
2021,202111,E,112015901,2004100000,CN,0.0,0,3556.2,53067
2021,202111,E,112015901,2004100000,HK,106.0,396,904.0,3376
2021,202111,E,112015901,2004100000,JP,90000.0,99552,180002.0,207328
2021,202111,E,112015901,2004100000,US,2051.0,9557,23946.0,104812
2021,202111,E,112015904,2005209000,AU,1593.0,15451,19950.6,213063
2021,202111,E,112015904,2005209000,CA,7808.0,55993,40338.36,292832
2021,202111,E,112015904,2005209000,CN,6190.0,58472,40718.67,392137
2021,202111,E,112015904,2005209000,GB,0.0,0,2640.0,22000
2021,202111,E,112015904,2005209000,HK,10347.0,89435,49853.48,478296
2021,202111,E,112015904,2005209000,JP,2508.0,13241,19956.0,122990
2021,202111,E,112015904,2005209000,MY,161.0,2285,1998.0,21131
2021,202111,E,112015904,2005209000,NZ,122.0,1350,1607.24,17409
2021,202111,E,112015904,2005209000,PH,137.0,1214,3753.2,35158
2021,202111,E,112015904,2005209000,SG,22.0,290,3235.1,36008
2021,202111,E,112015904,2005209000,TW,194.0,6450,69389.0,589714
2021,202111,E,112015904,2005209000,US,18815.0,216136,176350.37,1913542
2021,202111,E,112015904,2005209000,VN,346.0,1564,5404.0,46995
2021,202111,E,112015905,712902093,AU,53.0,1107,53.0,1107
2021,202111,E,116010101,808100000,HK,7836.0,26165,112529.2,447784
2021,202111,E,116010101,808100000,MH,50.0,315,75.0,572
2021,202111,E,116010101,808100000,MN,830.0,8620,6425.0,61862
2021,202111,E,116010101,808100000,MY,25584.0,54252,51553.5,143137
2021,202111,E,116010101,808100000,RU,27562.0,53996,125867.0,258765
2021,202111,E,116010101,808100000,SG,30270.0,57906,117776.0,261876
2021,202111,E,116010101,808100000,TW,217140.0,580904,264326.3,731540
2021,202111,E,116010101,808100000,VN,42546.0,169317,79082.0,325137
2021,202111,E,116010102,813300000,CN,15.0,1666,273.0,27826
2021,202111,E,116010102,813300000,HK,77.0,8433,302.43,25837
2021,202111,E,116010102,813300000,SG,9.0,990,100.6,7652
2021,202111,E,116010102,813300000,TW,17.0,1942,346.0,19372
2021,202111,E,116010102,813300000,US,0.0,0,15.0,1044
2021,202111,E,116015101,2009710000,AU,0.0,0,2140.0,6206
2021,202111,E,116015101,2009710000,JP,465.0,5000,1116.0,11058
2021,202111,E,116015101,2009710000,MY,270.0,1188,5247.0,20523
2021,202111,E,116015101,2009710000,SG,3566.0,26176,9949.0,83985
2021,202111,E,116015101,2009710000,TH,0.0,0,90.0,897
2021,202111,E,116015101,2009710000,TW,1710.0,7045,7102.0,30071
2021,202111,E,116015101,2009710000,US,2772.0,7492,18715.0,56218
2021,202111,E,116015101,2009710000,VN,369.0,1475,17917.0,61563
2021,202111,E,116015102,2009790000,AU,192.0,644,5861.0,24343
2021,202111,E,116015102,2009790000,CN,0.0,0,1349.0,3636
2021,202111,E,116015102,2009790000,HK,270.0,489,16502.0,44479
2021,202111,E,116015102,2009790000,ID,0.0,0,300.0,1678
2021,202111,E,116015102,2009790000,TW,24865.0,79876,36442.0,127384
2021,202111,E,116015102,2009790000,US,200.0,914,2598.6,9669
2021,202111,E,116015900,2008992000,CN,43.0,1541,483.0,18577
2021,202111,E,116015900,2008992000,HK,1206.0,4681,6394.4,31109
2021,202111,E,116015900,2008992000,JP,42.0,396,15119.0,46609
2021,202111,E,116015900,2008992000,SE,0.0,12,0.0,12
2021,202111,E,116015900,2008992000,SG,7.0,342,260.0,3308
2021,202111,E,116015900,2008992000,TW,16936.0,53294,54683.91,174479
2021,202111,E,116015900,2008992000,US,0.0,0,26.04,701
2021,202111,E,116020121,808300000,AE,500.0,1588,6459.0,23577
2021,202111,E,116020121,808300000,AU,40000.0,163470,159400.0,610427
2021,202111,E,116020121,808300000,CA,96368.0,366197,346842.0,1333235
2021,202111,E,116020121,808300000,FR,3750.0,3979,3750.0,3979
2021,202111,E,116020121,808300000,GT,9881.0,16250,13381.0,31908
2021,202111,E,116020121,808300000,GU,12030.0,43066,39260.0,152449
2021,202111,E,116020121,808300000,HK,82240.0,212351,457757.24,1630739
2021,202111,E,116020121,808300000,ID,65030.0,191679,217016.5,687200
2021,202111,E,116020121,808300000,MN,935.0,6497,4050.0,28744
2021,202111,E,116020121,808300000,MY,22421.0,58487,55291.2,154592
2021,202111,E,116020121,808300000,NL,16140.0,43884,46384.0,163023
2021,202111,E,116020121,808300000,NZ,7280.0,29262,36300.0,125256
2021,202111,E,116020121,808300000,PH,14420.0,52949,35255.0,130275
2021,202111,E,116020121,808300000,RU,38962.0,75178,72112.0,169365
2021,202111,E,116020121,808300000,SG,29692.0,94974,99980.0,325173
2021,202111,E,116020121,808300000,TH,10270.0,37841,138445.0,642246
2021,202111,E,116020121,808300000,TW,2692928.0,7285873,7380447.8,22044918
2021,202111,E,116020121,808300000,US,1464698.0,5356557,6932260.2,26063216
2021,202111,E,116020121,808300000,VN,487848.0,1127460,1551834.0,4076089
2021,202111,E,116025900,2008400000,AU,5400.0,20867,17425.0,70702
2021,202111,E,116025900,2008400000,CN,0.0,0,180.0,12506
2021,202111,E,116025900,2008400000,HK,3.0,352,282.0,2807
2021,202111,E,116025900,2008400000,TW,2.0,282,9.0,1162
2021,202111,E,121010100,704902000,AE,750.0,587,5515.0,5724
2021,202111,E,121010100,704902000,GU,3000.0,4692,57592.0,99161
2021,202111,E,121010100,704902000,HK,22338.0,21234,222575.5,183847
2021,202111,E,121010100,704902000,JP,810.0,1518,38855.0,46944
2021,202111,E,121010100,704902000,MP,26351.0,53764,125990.0,317543
2021,202111,E,121010100,704902000,MY,112.0,1066,1018.0,6846
2021,202111,E,121010100,704902000,SG,1540.0,4180,65535.0,101370
2021,202111,E,121010100,704902000,TH,6000.0,6344,27000.0,20702
2021,202111,E,121010100,704902000,TW,1835924.0,1246481,21119872.0,13476650
2021,202111,E,121010100,704902000,VN,31260.0,22737,103098.0,84821
2021,202111,E,121210100,706901000,AE,3600.0,2115,12398.0,6722
2021,202111,E,121210100,706901000,CL,30.0,142,60.0,290
2021,202111,E,121210100,706901000,GU,3750.0,4666,37220.0,49650
2021,202111,E,121210100,706901000,HK,3350.0,3116,111944.0,62150
2021,202111,E,121210100,706901000,JP,805.0,1055,16058.0,16286
