YYYYMMSOON,품목코드 ,품목명,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
202107상순,214,상추,1,적,중품,g,100,650,0,658,808,580.333333333333
202107상순,214,상추,1,적,상품,g,100,1032,0,997,1205,765.666666666666
202107상순,245,양파,0,양파,상품,kg,1,1962,0,1948,1978,1684.66666666666
202107상순,245,양파,0,양파,중품,kg,1,1544,0,1582,1662,1435.33333333333
202107상순,246,파,0,대파,중품,kg,1,1606,0,2191,1930,1763.33333333333
202107상순,246,파,0,대파,상품,kg,1,2204,0,3218,2814,2586.0
202107상순,246,파,2,쪽파,중품,kg,1,4518,0,3943,4925,4239.0
202107상순,246,파,2,쪽파,상품,kg,1,5858,0,5210,6073,6178.66666666666
202107중순,152,감자,1,수미,중품,g,100,197,0,225,202,200.0
202107중순,152,감자,1,수미,상품,g,100,277,0,301,289,257.666666666666
202107중순,241,건고추,0,화건,중품,g,600,18043,0,18276,11770,11899.0
202107중순,241,건고추,0,화건,상품,g,600,20173,0,20282,12807,13242.0
202107중순,241,건고추,2,양건,중품,g,600,20738,0,21004,13813,13826.3333333333
202107중순,241,건고추,2,양건,상품,g,600,22683,0,22861,15475,15502.0
202107중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,11574,0,11552,7447,8946.66666666666
202107중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8400,0,7943,5691,6891.66666666666
202107중순,231,무,1,봄,중품,개,1,1444,0,1316,1640,1534.0
202107중순,231,무,1,봄,상품,개,1,1778,0,1585,1921,1837.33333333333
202107중순,412,배,1,신고,중품,개,10,42534,0,38894,23009,24757.6666666666
202107중순,211,배추,1,봄,상품,포기,1,3413,0,3228,4777,3341.66666666666
202107중순,211,배추,1,봄,중품,포기,1,2662,0,2472,3645,2883.66666666666
202107중순,411,사과,5,후지,중품,개,10,25246,0,24708,19511,16183.0
202107중순,214,상추,1,적,상품,g,100,1127,0,1001,1322,1194.66666666666
202107중순,214,상추,2,청,중품,g,100,764,0,593,818,841.0
202107중순,214,상추,1,적,중품,g,100,776,0,600,859,902.666666666666
202107중순,245,양파,0,양파,상품,kg,1,1961,0,1918,1989,1671.33333333333
202107중순,245,양파,0,양파,중품,kg,1,1545,0,1578,1669,1418.33333333333
202107중순,246,파,0,대파,상품,kg,1,2117,0,2799,2762,2612.0
202107중순,246,파,0,대파,중품,kg,1,1546,0,1916,1886,1753.33333333333
202107중순,246,파,2,쪽파,중품,kg,1,4424,0,4593,4673,4454.66666666666
202107중순,246,파,2,쪽파,상품,kg,1,5919,0,5831,5931,6435.0
202107하순,152,감자,1,수미,중품,g,100,189,0,216,193,196.666666666666
202107하순,152,감자,1,수미,상품,g,100,265,0,293,268,252.0
202107하순,241,건고추,2,양건,중품,g,600,20594,0,20988,13813,13771.6666666666
202107하순,241,건고추,2,양건,상품,g,600,22344,0,22850,15475,15456.3333333333
202107하순,241,건고추,0,화건,상품,g,600,19977,0,20267,12847,13250.6666666666
202107하순,241,건고추,0,화건,중품,g,600,17837,0,18243,11826,11855.3333333333
202107하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12128,0,11508,8484,9149.0
202107하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8727,0,7945,6201,7006.66666666666
202107하순,231,무,2,고랭지,중품,개,1,1526,0,0,0,0.0
202107하순,231,무,1,봄,상품,개,1,1757,0,1648,1957,2017.66666666666
202107하순,231,무,2,고랭지,상품,개,1,1878,0,0,0,0.0
202107하순,231,무,1,봄,중품,개,1,1435,0,1350,1691,1739.66666666666
202107하순,412,배,1,신고,중품,개,10,44366,0,39813,23216,24969.0
202107하순,211,배추,2,여름(고랭지),상품,포기,1,3437,0,0,5739,0.0
202107하순,211,배추,2,여름(고랭지),중품,포기,1,2869,0,0,4502,0.0
202107하순,211,배추,1,봄,상품,포기,1,3440,0,3159,5319,0.0
202107하순,211,배추,1,봄,중품,포기,1,2586,0,2459,3952,0.0
202107하순,411,사과,5,후지,중품,개,10,24464,0,24858,20056,16074.6666666666
202107하순,214,상추,1,적,중품,g,100,965,0,608,854,773.0
202107하순,214,상추,2,청,중품,g,100,954,0,610,801,714.333333333333
202107하순,214,상추,1,적,상품,g,100,1453,0,998,1351,1180.33333333333
202107하순,245,양파,0,양파,중품,kg,1,1555,0,1564,1681,1411.33333333333
202107하순,245,양파,0,양파,상품,kg,1,1895,0,1946,1986,1695.0
202107하순,246,파,0,대파,중품,kg,1,1526,0,1651,1894,1693.66666666666
202107하순,246,파,2,쪽파,중품,kg,1,5030,0,4800,4260,4120.0
202107하순,246,파,2,쪽파,상품,kg,1,6860,0,5956,5291,6444.0
202107하순,246,파,0,대파,상품,kg,1,1900,0,2447,2848,2710.33333333333
202108상순,152,감자,1,수미,중품,g,100,189,0,205,201,199.0
202108상순,152,감자,1,수미,상품,g,100,265,0,280,252,247.333333333333
202108상순,241,건고추,2,양건,중품,g,600,20557,0,20952,13840,13733.3333333333
202108상순,241,건고추,0,화건,상품,g,600,19824,0,20253,12956,13242.0
202108상순,241,건고추,2,양건,상품,g,600,22223,0,22826,15489,15427.0
202108상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8788,0,8023,6469,7037.33333333333
202108상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12149,0,11413,9285,9404.0
202108상순,231,무,2,고랭지,상품,개,1,2032,0,0,2095,2278.66666666666
202108상순,231,무,2,고랭지,중품,개,1,1644,0,0,1816,1939.0
202108상순,412,배,1,신고,중품,개,10,45530,0,40810,23389,25303.6666666666
202108상순,211,배추,2,여름(고랭지),상품,포기,1,4069,0,0,5838,5022.33333333333
202108상순,211,배추,2,여름(고랭지),중품,포기,1,3514,0,0,4846,4343.33333333333
202108상순,411,사과,6,쓰가루,상품,개,10,21871,0,0,20251,0.0
202108상순,411,사과,5,후지,중품,개,10,22656,0,24860,21935,16449.6666666666
202108상순,214,상추,2,청,중품,g,100,928,0,647,1049,946.666666666666
202108상순,214,상추,1,적,중품,g,100,922,0,650,1095,992.333333333333
202108상순,214,상추,1,적,상품,g,100,1493,0,1032,1582,1383.0
202108상순,245,양파,0,양파,상품,kg,1,1895,0,1962,1999,1699.0
202108상순,245,양파,0,양파,중품,kg,1,1557,0,1544,1695,1410.0
202108상순,246,파,0,대파,상품,kg,1,2067,0,2204,3083,2841.66666666666
202108상순,246,파,2,쪽파,중품,kg,1,5479,0,4518,4526,4206.33333333333
202108상순,246,파,0,대파,중품,kg,1,1608,0,1606,2289,1876.66666666666
202108상순,246,파,2,쪽파,상품,kg,1,7700,0,5858,5584,6158.0
202108중순,152,감자,1,수미,중품,g,100,204,0,197,204,203.333333333333
202108중순,152,감자,1,수미,상품,g,100,281,0,277,270,262.0
202108중순,241,건고추,3,햇산양건,상품,g,600,17762,0,0,0,0.0
202108중순,241,건고추,2,양건,상품,g,600,22950,0,22683,16029,15548.0
202108중순,241,건고추,1,햇산화건,상품,g,600,16342,0,0,0,0.0
202108중순,241,건고추,0,화건,상품,g,600,19880,0,20173,14027,13409.3333333333
202108중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8788,0,8400,6638,7067.66666666666
202108중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12129,0,11574,9809,9504.66666666666
202108중순,231,무,2,고랭지,상품,개,1,2291,0,0,2380,2366.0
202108중순,231,무,2,고랭지,중품,개,1,1838,0,0,1997,2031.33333333333
202108중순,412,배,1,신고,중품,개,10,44500,0,42534,23229,25200.3333333333
202108중순,211,배추,2,여름(고랭지),상품,포기,1,4463,0,0,7028,5482.0
202108중순,211,배추,2,여름(고랭지),중품,포기,1,3869,0,0,5764,4677.66666666666
202108중순,411,사과,5,후지,중품,개,10,21428,0,25246,22783,16921.6666666666
202108중순,411,사과,6,쓰가루,중품,개,10,14447,0,0,14965,0.0
202108중순,411,사과,6,쓰가루,상품,개,10,21147,0,0,20740,0.0
202108중순,214,상추,2,청,중품,g,100,998,0,764,1503,955.0
202108중순,214,상추,1,적,중품,g,100,977,0,776,1584,1028.33333333333
202108중순,214,상추,1,적,상품,g,100,1593,0,1127,2095,1531.33333333333
202108중순,245,양파,0,양파,상품,kg,1,1935,0,1961,2067,1713.66666666666
202108중순,245,양파,0,양파,중품,kg,1,1557,0,1545,1751,1411.0
202108중순,246,파,0,대파,중품,kg,1,1774,0,1546,2991,1952.0
202108중순,246,파,0,대파,상품,kg,1,2422,0,2117,3837,3093.0
202108중순,246,파,2,쪽파,중품,kg,1,6349,0,4424,5790,4606.0
202108중순,246,파,2,쪽파,상품,kg,1,8592,0,5919,7278,6592.66666666666
202108하순,152,감자,1,수미,상품,g,100,300,0,265,278,270.0
202108하순,152,감자,1,수미,중품,g,100,217,0,189,215,213.333333333333
202108하순,241,건고추,0,화건,상품,g,600,16517,0,19977,14163,0.0
202108하순,241,건고추,1,햇산화건,상품,g,600,16290,0,0,21236,15074.0
202108하순,241,건고추,2,양건,상품,g,600,17756,0,22344,16717,0.0
202108하순,241,건고추,3,햇산양건,상품,g,600,17900,0,0,22363,16781.0
202108하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12103,0,12128,10037,9609.0
202108하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8732,0,8727,6908,7141.33333333333
202108하순,231,무,2,고랭지,중품,개,1,1822,0,1526,2422,2292.0
202108하순,231,무,2,고랭지,상품,개,1,2227,0,1878,2944,2667.66666666666
202108하순,412,배,4,원황,상품,개,10,32476,0,0,27030,26836.6666666666
202108하순,412,배,4,원황,중품,개,10,26535,0,0,22450,19240.3333333333
202108하순,211,배추,2,여름(고랭지),중품,포기,1,3547,0,2869,7085,5688.33333333333
202108하순,211,배추,2,여름(고랭지),상품,포기,1,4648,0,3437,9175,6989.33333333333
202108하순,411,사과,7,홍로,중품,개,10,18083,0,0,21824,0.0
202108하순,411,사과,6,쓰가루,상품,개,10,19863,0,0,20341,17012.6666666666
202108하순,411,사과,6,쓰가루,중품,개,10,13463,0,0,15480,12557.0
202108하순,411,사과,5,후지,중품,개,10,21705,0,24464,20779,17514.3333333333
202108하순,214,상추,1,적,중품,g,100,1019,0,965,1469,1076.66666666666
202108하순,214,상추,2,청,중품,g,100,1031,0,954,1427,994.666666666666
202108하순,214,상추,1,적,상품,g,100,1626,0,1453,2152,1516.33333333333
202108하순,245,양파,0,양파,중품,kg,1,1561,0,1555,1784,1422.0
202108하순,245,양파,0,양파,상품,kg,1,2023,0,1895,2064,1743.66666666666
202108하순,246,파,2,쪽파,상품,kg,1,8981,0,6860,9720,6754.33333333333
202108하순,246,파,0,대파,중품,kg,1,1754,0,1526,2690,2149.33333333333
202108하순,246,파,2,쪽파,중품,kg,1,6474,0,5030,7988,4637.33333333333
202108하순,246,파,0,대파,상품,kg,1,2451,0,1900,3833,3315.0
202109상순,152,감자,1,수미,상품,g,100,305,0,265,294,284.0
202109상순,152,감자,1,수미,중품,g,100,219,0,189,216,218.0
202109상순,241,건고추,2,양건,상품,g,600,17838,0,22223,21527,17206.0
202109상순,241,건고추,0,화건,상품,g,600,16366,0,19824,21664,15318.3333333333
202109상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8709,0,8788,7011,7175.0
202109상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12090,0,12149,10194,9783.0
202109상순,231,무,2,고랭지,중품,개,1,1745,0,1644,3075,2755.0
202109상순,231,무,2,고랭지,상품,개,1,2106,0,2032,3578,3129.0
202109상순,412,배,4,원황,상품,개,10,32393,0,0,26948,27096.6666666666
202109상순,412,배,4,원황,중품,개,10,25644,0,0,21292,19265.3333333333
202109상순,412,배,1,신고,중품,개,10,30398,0,45530,21857,22981.3333333333
202109상순,211,배추,2,여름(고랭지),중품,포기,1,3999,0,3514,7471,6394.66666666666
202109상순,211,배추,2,여름(고랭지),상품,포기,1,5272,0,4069,9621,7315.33333333333
202109상순,411,사과,7,홍로,중품,개,10,17016,0,0,20557,16130.6666666666
202109상순,214,상추,1,적,중품,g,100,1602,0,922,891,1053.66666666666
202109상순,214,상추,1,적,상품,g,100,2006,0,1493,1483,1453.0
202109상순,214,상추,2,청,중품,g,100,1558,0,928,875,989.666666666666
202109상순,245,양파,0,양파,상품,kg,1,2042,0,1895,2110,1730.66666666666
202109상순,245,양파,0,양파,중품,kg,1,1571,0,1557,1840,1423.33333333333
202109상순,246,파,0,대파,상품,kg,1,2458,0,2067,3875,3552.0
202109상순,246,파,2,쪽파,중품,kg,1,5797,0,5479,8957,4329.33333333333
202109상순,246,파,2,쪽파,상품,kg,1,7740,0,7700,10493,6497.33333333333
202109상순,246,파,0,대파,중품,kg,1,1809,0,1608,2813,2391.33333333333
202109중순,152,감자,1,수미,중품,g,100,230,0,204,222,219.0
202109중순,152,감자,1,수미,상품,g,100,312,0,281,302,286.333333333333
202109중순,241,건고추,2,양건,상품,g,600,18006,0,22950,21425,18062.6666666666
202109중순,241,건고추,0,화건,상품,g,600,16045,0,19880,21486,15777.0
202109중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12113,0,12129,10169,9643.0
202109중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8709,0,8788,7070,7207.33333333333
202109중순,231,무,2,고랭지,상품,개,1,2045,0,2291,3869,3102.66666666666
202109중순,231,무,2,고랭지,중품,개,1,1715,0,1838,3174,2740.0
202109중순,412,배,4,원황,상품,개,10,33254,0,0,29289,28853.0
202109중순,412,배,1,신고,중품,개,10,30509,0,44500,0,0.0
202109중순,211,배추,2,여름(고랭지),상품,포기,1,5438,0,4463,10999,6901.33333333333
202109중순,211,배추,2,여름(고랭지),중품,포기,1,4652,0,3869,8222,6210.66666666666
202109중순,411,사과,7,홍로,중품,개,10,15286,0,0,20070,15712.6666666666
202109중순,214,상추,2,청,중품,g,100,1631,0,998,915,900.666666666666
202109중순,214,상추,1,적,중품,g,100,1755,0,977,974,969.333333333333
202109중순,214,상추,1,적,상품,g,100,2283,0,1593,1530,1372.33333333333
202109중순,245,양파,0,양파,중품,kg,1,1575,0,1557,1969,1432.66666666666
202109중순,245,양파,0,양파,상품,kg,1,2055,0,1935,2228,1744.33333333333
202109중순,246,파,0,대파,중품,kg,1,1874,0,1774,2973,2418.33333333333
202109중순,246,파,2,쪽파,중품,kg,1,5892,0,6349,9021,4098.33333333333
202109중순,246,파,2,쪽파,상품,kg,1,7939,0,8592,10459,6080.0
202109중순,246,파,0,대파,상품,kg,1,2582,0,2422,4301,3685.0
202109하순,152,감자,1,수미,중품,g,100,231,0,217,219,217.333333333333
202109하순,152,감자,1,수미,상품,g,100,317,0,300,297,285.666666666666
202109하순,241,건고추,2,양건,상품,g,600,17895,0,17756,21747,18629.6666666666
202109하순,241,건고추,0,화건,상품,g,600,15833,0,16517,21457,15975.3333333333
202109하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8714,0,8732,7106,7215.0
202109하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12243,0,12103,10242,9678.66666666666
202109하순,231,무,2,고랭지,중품,개,1,1682,0,1822,3181,2654.66666666666
202109하순,231,무,2,고랭지,상품,개,1,1967,0,2227,3849,3026.66666666666
202109하순,412,배,1,신고,중품,개,10,30039,0,0,27339,22487.3333333333
202109하순,211,배추,2,여름(고랭지),상품,포기,1,5528,0,4648,11798,6772.33333333333
202109하순,211,배추,2,여름(고랭지),중품,포기,1,4764,0,3547,8524,5951.0
202109하순,411,사과,7,홍로,중품,개,10,15183,0,18083,21758,15521.3333333333
202109하순,214,상추,1,적,중품,g,100,1269,0,1019,975,950.666666666666
202109하순,214,상추,1,적,상품,g,100,1978,0,1626,1480,1367.33333333333
202109하순,214,상추,2,청,중품,g,100,1168,0,1031,940,897.333333333333
202109하순,245,양파,0,양파,상품,kg,1,2072,0,2023,2269,1793.0
202109하순,245,양파,0,양파,중품,kg,1,1575,0,1561,2048,1434.0
202109하순,246,파,2,쪽파,중품,kg,1,5735,0,6474,8520,3748.33333333333
202109하순,246,파,0,대파,상품,kg,1,2798,0,2451,4192,3674.66666666666
202109하순,246,파,0,대파,중품,kg,1,1964,0,1754,2942,2381.66666666666
202109하순,246,파,2,쪽파,상품,kg,1,8222,0,8981,9994,5734.33333333333
202110상순,152,감자,1,수미,중품,g,100,233,0,219,222,217.0
202110상순,152,감자,1,수미,상품,g,100,314,0,305,298,287.0
202110상순,241,건고추,0,화건,상품,g,600,15730,0,16366,21454,15946.3333333333
202110상순,241,건고추,2,양건,상품,g,600,17599,0,17838,22249,18554.3333333333
202110상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8719,0,8709,7153,7193.66666666666
202110상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12102,0,12090,10293,9736.0
202110상순,231,무,2,고랭지,상품,개,1,1834,0,2106,3914,2951.33333333333
202110상순,231,무,2,고랭지,중품,개,1,1593,0,1745,3196,2499.33333333333
202110상순,412,배,1,신고,중품,개,10,27910,0,30398,27473,21314.3333333333
202110상순,211,배추,2,여름(고랭지),중품,포기,1,4086,0,3999,8351,5895.0
202110상순,211,배추,2,여름(고랭지),상품,포기,1,4984,0,5272,10919,6688.66666666666
202110상순,411,사과,7,홍로,중품,개,10,13347,0,17016,21929,15063.0
202110상순,214,상추,2,청,중품,g,100,726,0,1558,779,815.0
202110상순,214,상추,1,적,중품,g,100,765,0,1602,807,866.666666666666
202110상순,214,상추,1,적,상품,g,100,1165,0,2006,1224,1240.33333333333
202110상순,245,양파,0,양파,상품,kg,1,2066,0,2042,2285,1828.0
202110상순,245,양파,0,양파,중품,kg,1,1575,0,1571,2060,1428.33333333333
202110상순,246,파,0,대파,상품,kg,1,2758,0,2458,4353,3712.33333333333
202110상순,246,파,2,쪽파,중품,kg,1,5023,0,5797,6223,3483.33333333333
202110상순,246,파,2,쪽파,상품,kg,1,6947,0,7740,7923,5495.66666666666
202110상순,246,파,0,대파,중품,kg,1,1869,0,1809,3062,2355.0
202110중순,152,감자,1,수미,상품,g,100,312,0,312,290,285.666666666666
202110중순,152,감자,1,수미,중품,g,100,233,0,230,217,215.666666666666
202110중순,241,건고추,0,화건,상품,g,600,15431,0,16045,21393,15754.0
202110중순,241,건고추,2,양건,상품,g,600,17552,0,18006,22544,18246.0
202110중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12159,0,12113,10274,9709.0
202110중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8722,0,8709,7165,7213.0
202110중순,231,무,2,고랭지,상품,개,1,1768,0,2045,3291,2948.33333333333
202110중순,231,무,2,고랭지,중품,개,1,1530,0,1715,2751,2521.0
202110중순,412,배,1,신고,중품,개,10,25575,0,30509,27527,20505.6666666666
202110중순,211,배추,2,여름(고랭지),중품,포기,1,3147,0,4652,5991,4762.0
202110중순,211,배추,2,여름(고랭지),상품,포기,1,4181,0,5438,7704,5328.0
202110중순,411,사과,7,홍로,중품,개,10,12274,0,15286,21803,15031.6666666666
202110중순,214,상추,2,청,중품,g,100,837,0,1631,566,791.0
202110중순,214,상추,1,적,상품,g,100,1277,0,2283,910,1150.33333333333
202110중순,214,상추,1,적,중품,g,100,843,0,1755,581,828.0
202110중순,245,양파,0,양파,상품,kg,1,2108,0,2055,2370,1811.66666666666
202110중순,245,양파,0,양파,중품,kg,1,1575,0,1575,2082,1434.0
202110중순,246,파,2,쪽파,중품,kg,1,5531,0,5892,4340,3629.66666666666
202110중순,246,파,2,쪽파,상품,kg,1,7494,0,7939,5820,5335.33333333333
202110중순,246,파,0,대파,상품,kg,1,2646,0,2582,4400,3666.0
202110중순,246,파,0,대파,중품,kg,1,1858,0,1874,2953,2227.66666666666
202110하순,152,감자,1,수미,상품,g,100,310,0,317,291,289.0
202110하순,152,감자,1,수미,중품,g,100,227,0,231,217,214.0
202110하순,241,건고추,2,양건,상품,g,600,17698,0,17895,22930,18357.6666666666
202110하순,241,건고추,0,화건,상품,g,600,15479,0,15833,21338,15678.6666666666
202110하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12141,0,12243,10307,9687.33333333333
202110하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8719,0,8714,7189,7239.66666666666
202110하순,231,무,2,고랭지,중품,개,1,1529,0,1682,2330,2273.0
202110하순,231,무,2,고랭지,상품,개,1,1775,0,1967,2783,2680.0
202110하순,412,배,1,신고,중품,개,10,26715,0,30039,26312,19994.3333333333
202110하순,211,배추,2,여름(고랭지),중품,포기,1,2818,0,4764,3951,3367.66666666666
202110하순,211,배추,2,여름(고랭지),상품,포기,1,3878,0,5528,5025,4119.33333333333
202110하순,214,상추,2,청,중품,g,100,1462,0,1168,507,622.333333333333
202110하순,214,상추,1,적,중품,g,100,1477,0,1269,517,664.333333333333
202110하순,214,상추,1,적,상품,g,100,1913,0,1978,783,1001.33333333333
202110하순,245,양파,0,양파,상품,kg,1,2131,0,2072,2392,1832.33333333333
202110하순,245,양파,0,양파,중품,kg,1,1575,0,1575,2117,1435.33333333333
202110하순,246,파,0,대파,중품,kg,1,1958,0,1964,2885,2165.0
202110하순,246,파,0,대파,상품,kg,1,2799,0,2798,4249,3392.66666666666
202110하순,246,파,2,쪽파,상품,kg,1,8787,0,8222,5615,5502.0
202110하순,246,파,2,쪽파,중품,kg,1,6327,0,5735,4190,3965.66666666666
202111상순,152,감자,1,수미,중품,g,100,235,0,233,221,216.333333333333
202111상순,152,감자,1,수미,상품,g,100,313,0,314,295,293.333333333333
202111상순,241,건고추,2,양건,상품,g,600,17405,0,17599,23077,18280.6666666666
202111상순,241,건고추,0,화건,상품,g,600,15260,0,15730,21338,15560.6666666666
202111상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8740,0,8719,7238,7260.33333333333
202111상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12256,0,12102,10193,9686.0
202111상순,231,무,3,가을,중품,개,1,1405,0,0,1750,1740.33333333333
202111상순,231,무,3,가을,상품,개,1,1785,0,0,2260,2228.33333333333
202111상순,231,무,2,고랭지,상품,개,1,1685,0,1834,2539,0.0
202111상순,231,무,2,고랭지,중품,개,1,1539,0,1593,2040,0.0
202111상순,412,배,1,신고,중품,개,10,25340,0,27910,25637,20305.6666666666
202111상순,211,배추,2,여름(고랭지),상품,포기,1,4215,0,4984,4494,0.0
202111상순,211,배추,2,여름(고랭지),중품,포기,1,3227,0,4086,3120,0.0
202111상순,411,사과,5,후지,중품,개,10,18719,0,0,21244,14506.0
202111상순,214,상추,1,적,중품,g,100,1094,0,765,514,602.666666666666
202111상순,214,상추,2,청,중품,g,100,1016,0,726,502,572.0
202111상순,214,상추,1,적,상품,g,100,1732,0,1165,742,850.666666666666
202111상순,245,양파,0,양파,상품,kg,1,2105,0,2066,2366,1819.0
202111상순,245,양파,0,양파,중품,kg,1,1575,0,1575,2134,1438.0
202111상순,246,파,0,대파,상품,kg,1,2760,0,2758,4323,3234.0
202111상순,246,파,0,대파,중품,kg,1,1953,0,1869,2884,2126.66666666666
202111상순,246,파,2,쪽파,중품,kg,1,6317,0,5023,4357,3689.33333333333
202111상순,246,파,2,쪽파,상품,kg,1,9699,0,6947,6110,5524.33333333333
202111중순,152,감자,1,수미,중품,g,100,230,0,233,215,213.0
202111중순,152,감자,1,수미,상품,g,100,316,0,312,300,300.0
202111중순,241,건고추,0,화건,상품,g,600,15265,0,15431,21525,15554.6666666666
202111중순,241,건고추,2,양건,상품,g,600,17292,0,17552,23331,18338.3333333333
202111중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,11767,0,12159,9948,9394.0
202111중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8836,0,8722,7247,7262.0
202111중순,231,무,2,고랭지,중품,개,1,1406,0,1530,0,0.0
202111중순,231,무,3,가을,상품,개,1,1767,0,0,1999,2016.33333333333
202111중순,231,무,3,가을,중품,개,1,1423,0,0,1654,1570.0
202111중순,412,배,1,신고,중품,개,10,24076,0,25575,26444,20001.3333333333
202111중순,211,배추,3,가을,중품,포기,1,3444,0,0,2670,2594.0
202111중순,211,배추,3,가을,상품,포기,1,4581,0,0,3133,3218.66666666666
202111중순,411,사과,5,후지,중품,개,10,15464,0,0,20016,14261.3333333333
202111중순,214,상추,2,청,중품,g,100,683,0,837,491,512.333333333333
202111중순,214,상추,1,적,상품,g,100,1251,0,1277,708,837.666666666666
202111중순,214,상추,1,적,중품,g,100,727,0,843,497,545.0
202111중순,245,양파,0,양파,상품,kg,1,2105,0,2108,2401,1810.33333333333
202111중순,245,양파,0,양파,중품,kg,1,1575,0,1575,2120,1437.0
202111중순,246,파,2,쪽파,중품,kg,1,5932,0,5531,4607,3551.33333333333
202111중순,246,파,0,대파,중품,kg,1,2089,0,1858,2920,2135.33333333333
202111중순,246,파,0,대파,상품,kg,1,2972,0,2646,4296,3265.66666666666
202111중순,246,파,2,쪽파,상품,kg,1,8004,0,7494,7042,5680.66666666666
202111하순,152,감자,1,수미,상품,g,100,322,0,310,300,309.666666666666
202111하순,152,감자,1,수미,중품,g,100,223,0,227,216,217.333333333333
202111하순,241,건고추,0,화건,상품,g,600,14254,0,15479,21634,15617.6666666666
202111하순,241,건고추,2,양건,상품,g,600,17362,0,17698,23331,18494.3333333333
202111하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,11451,0,12141,9630,9111.66666666666
202111하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8947,0,8719,7262,7265.33333333333
202111하순,231,무,3,가을,중품,개,1,1417,0,0,1582,1493.0
202111하순,231,무,3,가을,상품,개,1,1797,0,0,1958,1982.33333333333
202111하순,412,배,1,신고,중품,개,10,23522,0,26715,27173,20529.3333333333
202111하순,211,배추,3,가을,상품,포기,1,4458,0,0,3086,3266.33333333333
202111하순,211,배추,3,가을,중품,포기,1,3656,0,0,2603,2510.0
202111하순,411,사과,5,후지,중품,개,10,16004,0,0,19396,14588.6666666666
202111하순,214,상추,1,적,중품,g,100,657,0,1477,487,533.333333333333
202111하순,214,상추,2,청,중품,g,100,623,0,1462,478,503.666666666666
202111하순,214,상추,1,적,상품,g,100,1037,0,1913,678,766.666666666666
202111하순,245,양파,0,양파,상품,kg,1,2139,0,2131,2409,1820.66666666666
202111하순,245,양파,0,양파,중품,kg,1,1571,0,1575,2115,1444.0
202111하순,246,파,2,쪽파,상품,kg,1,6806,0,8787,7276,5504.33333333333
202111하순,246,파,2,쪽파,중품,kg,1,4977,0,6327,4534,3319.66666666666
202111하순,246,파,0,대파,중품,kg,1,2085,0,1958,2935,2159.66666666666
202111하순,246,파,0,대파,상품,kg,1,3116,0,2799,4176,3260.33333333333
202112상순,152,감자,1,수미,상품,g,100,328,0,313,301,322.0
202112상순,152,감자,1,수미,중품,g,100,229,0,235,219,227.333333333333
202112상순,241,건고추,2,양건,상품,g,600,17329,0,17405,23353,18556.3333333333
202112상순,241,건고추,0,화건,상품,g,600,13630,0,15260,21769,15789.3333333333
202112상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,8983,0,8740,7264,7286.66666666666
202112상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,12430,0,12256,10028,9408.0
202112상순,231,무,3,가을,상품,개,1,1802,0,1785,1854,1920.66666666666
202112상순,231,무,3,가을,중품,개,1,1418,0,1405,1552,1506.66666666666
202112상순,412,배,1,신고,중품,개,10,23198,0,25340,27854,20447.3333333333
202112상순,211,배추,3,가을,중품,포기,1,3679,0,0,2443,2495.66666666666
202112상순,211,배추,3,가을,상품,포기,1,4412,0,0,2959,3256.66666666666
